account_id,customer_id,account_type,balance
3037,2421,Current,181562.9
3038,4904,Savings,167542.42
3039,1088,Current,10453.84
3040,1477,Current,308594.25
3041,3517,Savings,478781.7
3042,2376,Savings,158948.48
3043,4128,Savings,23328.86
3044,52,Current,240088.3
3045,3001,Savings,111191.82
3046,3508,Savings,6408.92
3047,1255,Savings,55258.75
3048,4504,Current,144462.86
3049,1648,Current,56005.31
3050,3662,Savings,483246.89
3051,1270,Savings,142425.84
3052,678,Savings,222291.38
3053,2040,Savings,90628
3054,3482,Current,176343.62
3055,355,Savings,111610.22
3056,3291,Savings,452259.76
3057,2915,Current,255586.08
3058,3429,Savings,126022.81
3059,2670,Current,169847.68
3060,3449,Current,470148.1
3061,444,Savings,203186.07
3062,3876,Savings,72842.73
3063,2573,Savings,4850.43
3064,2919,Current,275379.71
3065,342,Current,289944.6
3066,2615,Current,478509.32
3067,582,Savings,42531.32
3068,4281,Savings,424846.66
3069,3717,Savings,405286.27
3070,1974,Current,399919.63
3071,1538,Savings,380360.1
3072,1896,Savings,315192.27
3073,3036,Current,265332.85
3074,4774,Current,484190.53
3075,3430,Current,237067.09
3076,460,Current,291259.16
3077,1543,Savings,430482.4
3078,4326,Savings,17001.54
3079,2224,Savings,198576.47
3080,2172,Current,375188.21
3081,2739,Current,369868.57
3082,4699,Savings,72199.56
3083,283,Current,35343.17
3084,531,Current,355337.34
3085,4460,Savings,389749.88
3086,808,Savings,303789.07
3087,1560,Current,196284.01
3088,2991,Savings,112910.95
3089,3414,Savings,382212.53
3090,54,Current,241514.97
3091,3018,Current,97560.39
3092,434,Savings,289241.82
3093,4426,Current,60639.47
3094,2159,Savings,225967.77
3095,3678,Savings,320253.97
3096,1202,Savings,393358.58
3097,88,Current,220977.23
3098,912,Savings,171163.51
3099,1390,Savings,431441.59
3100,4632,Current,47174.75
3101,4417,Current,190960.44
3102,889,Current,189917
3103,3641,Current,19368.26
3104,4951,Savings,247296.76
3105,1940,Savings,16232.78
3106,567,Savings,343129.99
3107,2975,Savings,387451.52
3108,4970,Savings,124427.01
3109,604,Current,294840.15
3110,3079,Current,322147.99
3111,229,Current,361618.67
3112,354,Current,175842.38
3113,2425,Current,414189.3
3114,2737,Savings,465766.46
3115,3020,Current,11705.67
3116,4076,Current,432637.16
3117,55,Current,196586.84
3118,102,Current,269454.35
3119,2625,Current,74455.25
3120,1494,Current,56219.06
3121,1312,Current,14008.61
3122,1055,Current,394030.31
3123,532,Savings,280995.39
3124,4199,Savings,370012.42
3125,217,Savings,218566.64
3126,27,Savings,295194.07
3127,4684,Savings,407476.27
3128,551,Current,25430.36
3129,1609,Savings,250297.48
3130,3328,Savings,264163.45
3131,2824,Current,233004.62
3132,4022,Current,392662.49
3133,694,Current,335841.27
3134,3803,Savings,349132.66
3135,4150,Savings,440589.71
3136,824,Savings,282020.91
3137,3497,Current,153648.43
3138,231,Current,225349.47
3139,2605,Current,195781.39
3140,4612,Savings,495254.11
3141,1371,Savings,19422.5
3142,985,Savings,184829.07
3143,1968,Current,398743.21
3144,4348,Savings,176501.21
3145,400,Current,179105.29
3146,3477,Current,373756.77
3147,4301,Current,319842.13
3148,1550,Current,271128.61
3149,4514,Savings,365680.61
3150,4015,Current,131807.98
3151,3681,Current,250063.92
3152,4975,Savings,187534.14
3153,2729,Current,108863.92
3154,1927,Current,193927.67
3155,4741,Current,376111.23
3156,1454,Current,73153.07
3157,296,Savings,306205.39
3158,505,Current,446137.33
3159,3489,Savings,75203.22
3160,4022,Savings,289088.01
3161,4658,Current,481120.04
3162,4713,Savings,106198.61
3163,1958,Savings,107230.87
3164,626,Savings,382563.08
3165,3919,Savings,20763.17
3166,3223,Savings,258284.2
3167,3912,Current,116839.26
3168,2699,Current,89790.07
3169,1407,Savings,68739.98
3170,2268,Current,127536.98
3171,4131,Savings,57754.45
3172,4576,Savings,202212.25
3173,4828,Savings,145901.03
3174,3018,Savings,226576.76
3175,4675,Savings,400521.13
3176,1126,Savings,42269.33
3177,3770,Current,168487.91
3178,67,Savings,284261.36
3179,2269,Current,187387.31
3180,455,Current,163502.73
3181,3952,Current,362660.5
3182,4609,Savings,229881.39
3183,1670,Savings,457399.52
3184,2468,Savings,151602.92
3185,2616,Savings,175521.34
3186,4120,Savings,35286.12
3187,2707,Current,176507.48
3188,4814,Savings,450065.86
3189,3764,Savings,26031.75
3190,2226,Savings,366803.37
3191,1541,Current,296170.55
3192,3057,Current,322182.38
3193,3422,Savings,441148.16
3194,2102,Savings,100534.17
3195,823,Current,268384.6
3196,3774,Savings,403486.71
3197,4400,Current,162932.03
3198,3275,Current,114686.79
3199,4745,Current,133745.21
3200,870,Savings,393138.84
3201,553,Savings,150621.14
3202,3988,Current,130960.83
3203,1581,Current,139924.15
3204,4789,Savings,58251.31
3205,12,Savings,425549.53
3206,582,Current,306036.52
3207,931,Savings,479733.22
3208,4803,Savings,185485.75
3209,2630,Savings,264806.02
3210,4119,Savings,51271.98
3211,2662,Current,19754.28
3212,1546,Current,229569.73
3213,3241,Savings,321869.82
3214,3376,Current,420939.79
3215,1322,Current,94500.83
3216,2739,Current,142632.34
3217,1333,Savings,456104.28
3218,1012,Savings,171499.62
3219,2054,Current,311868.78
3220,1390,Savings,332142.06
3221,4667,Current,2979.05
3222,683,Current,123813.92
3223,2418,Savings,138821.22
3224,3138,Savings,459244.92
3225,2790,Current,236669.93
3226,407,Savings,209143.17
3227,2047,Savings,26684.2
3228,4736,Current,55069.53
3229,1556,Current,67597.37
3230,2128,Savings,370366.16
3231,4,Savings,83563.48
3232,875,Current,169638.99
3233,552,Current,257783.07
3234,4976,Current,218625.16
3235,704,Current,135636.48
3236,1571,Savings,337381.58
3237,3562,Current,180468.57
3238,102,Savings,259426.41
3239,4893,Savings,165040.85
3240,3532,Current,276410.7
3241,3599,Savings,333824.39
3242,3879,Savings,283343.99
3243,2697,Savings,369124.51
3244,2491,Savings,85921.79
3245,4792,Savings,321919.39
3246,841,Current,80856.16
3247,4776,Current,252384.81
3248,2378,Savings,142837.61
3249,689,Savings,407968.15
3250,2965,Current,450738.97
3251,4761,Savings,290663.39
3252,2331,Savings,206681.82
3253,1261,Savings,452976.6
3254,1330,Savings,54928.24
3255,2474,Savings,76921.26
3256,4146,Current,351218.6
3257,3571,Current,202219.54
3258,2436,Savings,345824.82
3259,1204,Current,94122.27
3260,4915,Savings,124399.18
3261,3159,Current,443570.71
3262,2679,Savings,456657.3
3263,2558,Current,347230.5
3264,4725,Savings,498075.88
3265,2568,Savings,398152.48
3266,932,Savings,446322.76
3267,806,Savings,31756.52
3268,2578,Savings,109646.42
3269,2944,Current,414581.85
3270,4372,Savings,443718.47
3271,1932,Current,92332.35
3272,2054,Savings,363905.76
3273,1209,Current,197873.47
3274,3220,Current,416981.78
3275,1989,Savings,6003.8
3276,1143,Current,124201.62
3277,2074,Savings,121629.05
3278,3473,Current,400120.93
3279,3672,Current,193047.71
3280,2548,Savings,309920.67
3281,1622,Current,320256.07
3282,3495,Current,455067.56
3283,2478,Savings,485699.21
3284,4090,Current,431765.78
3285,615,Savings,224961.84
3286,2770,Savings,396952.36
3287,425,Savings,121309.89
3288,1792,Savings,441352.4
3289,3035,Savings,10316.35
3290,4902,Current,483298.02
3291,1185,Current,399341.12
3292,1127,Current,138978.15
3293,3542,Current,145380.5
3294,531,Current,372725.76
3295,4357,Savings,297170.38
3296,3977,Current,376475.41
3297,1917,Current,349958.7
3298,1799,Savings,402664
3299,1387,Savings,454009.99
3300,1571,Savings,388756.09
3301,3764,Current,258470.45
3302,3917,Savings,137824.41
3303,1903,Current,451989.77
3304,3741,Savings,40457.55
3305,4933,Current,289827.82
3306,580,Savings,363008.27
3307,4740,Savings,337556.59
3308,1567,Current,125473.75
3309,3831,Savings,173744.29
3310,3845,Savings,248313.5
3311,3072,Savings,361883.91
3312,4519,Current,283604.85
3313,4734,Current,99712.06
3314,2839,Current,189564.51
3315,3410,Current,63497.64
3316,580,Savings,273870.19
3317,95,Current,456064.42
3318,2937,Savings,305832.83
3319,2108,Current,370184.17
3320,2277,Savings,82278.79
3321,3038,Current,168986.82
3322,1607,Savings,354283.03
3323,2683,Savings,176158.36
3324,789,Current,104876.39
3325,2904,Savings,460438.77
3326,816,Savings,298728.52
3327,4079,Current,171969.82
3328,1888,Current,115459.82
3329,2913,Savings,471447.99
3330,2746,Savings,126652.61
3331,4025,Savings,248817.15
3332,1167,Savings,119391.69
3333,1101,Current,433220.14
3334,3989,Current,434319.21
3335,324,Savings,441876.33
3336,1414,Savings,317017.17
3337,4465,Savings,70823.87
3338,657,Current,32500.99
3339,4312,Savings,177299.08
3340,2517,Current,371120.07
3341,2623,Savings,477154.66
3342,984,Savings,451675.81
3343,3615,Current,474047.41
3344,3467,Savings,378952.6
3345,4080,Savings,36094.79
3346,2506,Savings,120064.16
3347,862,Savings,498159.49
3348,4128,Current,81824.99
3349,1973,Savings,408389.23
3350,2739,Current,336992.73
3351,216,Savings,118203.32
3352,4363,Savings,255206.24
3353,154,Savings,352787.13
3354,2440,Current,357916.41
3355,307,Savings,65365.61
3356,4103,Savings,152971.22
3357,2072,Savings,272442.71
3358,3668,Savings,68223.27
3359,2145,Current,32277.9
3360,4507,Current,266946.46
3361,1570,Savings,379984.65
3362,2307,Current,431077.62
3363,89,Savings,332705.2
3364,169,Current,94666.25
3365,2551,Current,128650.6
3366,1679,Current,153412.24
3367,856,Savings,206267.87
3368,544,Savings,402590
3369,2411,Current,1970.2
3370,99,Current,56152.03
3371,1000,Savings,168777.85
3372,2736,Current,286041.12
3373,1091,Savings,360655.08
3374,1203,Savings,339828.61
3375,4889,Current,212208.35
3376,3804,Savings,328811.36
3377,4007,Current,397660.54
3378,629,Current,357941.85
3379,3719,Current,212336.14
3380,3588,Current,432519.34
3381,1784,Current,232894.92
3382,627,Savings,395127.14
3383,4969,Savings,266982.51
3384,4701,Savings,307747.33
3385,1317,Savings,139589.76
3386,3904,Savings,20378.59
3387,2960,Savings,293877.42
3388,2614,Current,369892.67
3389,3358,Savings,322955.02
3390,3738,Savings,140994.12
3391,4412,Savings,249816.97
3392,4742,Current,389650.93
3393,329,Savings,313562.9
3394,877,Current,438310.01
3395,2614,Current,310288.4
3396,4660,Savings,383848.46
3397,4419,Current,119974.56
3398,3206,Savings,17451.13
3399,2285,Current,300874.38
3400,1930,Savings,224581.09
3401,4617,Current,126579.6
3402,3364,Savings,258764.49
3403,3445,Current,5208.15
3404,447,Current,481803.42
3405,612,Current,99412.69
3406,4579,Current,93769.79
3407,2838,Current,341538.32
3408,2853,Current,378125.05
3409,2619,Current,141925.35
3410,296,Current,379663.53
3411,4229,Current,228560.23
3412,4124,Savings,322527.89
3413,1110,Savings,381380.72
3414,257,Savings,228310.41
3415,1146,Savings,462857.83
3416,178,Current,247750.49
3417,558,Savings,391363.28
3418,2418,Current,53719.36
3419,3634,Current,334664.59
3420,4403,Savings,446359.85
3421,2290,Savings,471362.79
3422,189,Current,276423.93
3423,3350,Current,41827.54
3424,3428,Current,475567.03
3425,1221,Current,63915.4
3426,2395,Current,412039.09
3427,4077,Savings,348156.36
3428,4612,Current,235539.46
3429,942,Savings,489851.37
3430,4114,Current,233634.41
3431,113,Savings,121851.56
3432,2674,Current,388502.49
3433,2337,Current,112840.3
3434,239,Current,122892.7
3435,2523,Current,330044.1
3436,4343,Current,328977
3437,2101,Savings,377626.58
3438,468,Current,399249.34
3439,1865,Savings,401596.71
3440,3624,Savings,131299.77
3441,4700,Savings,142531.27
3442,183,Current,427681.49
3443,993,Savings,464616.55
3444,1570,Savings,47529.02
3445,3490,Current,123285.44
3446,2028,Savings,407221.71
3447,2927,Current,407979.73
3448,794,Savings,83859.51
3449,3009,Savings,448870.78
3450,3889,Savings,11765.4
3451,2222,Savings,451860.69
3452,3771,Current,99707.42
3453,1267,Current,444261.41
3454,3843,Current,15138.88
3455,2709,Savings,190591.32
3456,2583,Savings,437794.27
3457,1269,Savings,62612.61
3458,2758,Current,55501.14
3459,545,Savings,296344.44
3460,222,Savings,14856.22
3461,95,Current,52127.91
3462,3294,Savings,27326.28
3463,271,Current,435700.48
3464,1447,Savings,488907.63
3465,2534,Current,82811.14
3466,3473,Current,327338.93
3467,2002,Current,408334.77
3468,4592,Current,335217.59
3469,2589,Current,60839.63
3470,3354,Savings,481697.01
3471,2562,Current,135797.2
3472,1161,Current,396260.99
3473,699,Current,425658.23
3474,2699,Current,105617.44
3475,2595,Savings,201336.56
3476,1043,Current,30953.14
3477,873,Current,425905.68
3478,4756,Current,483776.03
3479,1499,Savings,67649.64
3480,2846,Current,296987.78
3481,2850,Savings,347138.56
3482,2731,Savings,254483.72
3483,248,Current,14981.17
3484,4062,Current,23740
3485,4073,Savings,293368.74
3486,3696,Savings,180995.39
3487,2415,Savings,179706.14
3488,2298,Current,246677.98
3489,3953,Current,143351.84
3490,2241,Current,133007.11
3491,4812,Savings,17928.01
3492,3500,Current,403559.51
3493,400,Current,5345.85
3494,4656,Savings,195697.13
3495,4476,Current,63827.06
3496,3748,Current,403307.49
3497,1704,Current,231855.88
3498,1867,Current,451702.92
3499,2378,Current,11328.15
3500,825,Savings,61520.42
3501,2083,Savings,234426.44
3502,2953,Current,405103.27
3503,2902,Savings,301923.07
3504,357,Savings,378077.37
3505,496,Savings,71526.39
3506,2072,Current,16509.94
3507,4618,Savings,199172.31
3508,1115,Current,334545.98
3509,854,Current,149027.72
3510,1019,Current,387151.89
3511,1783,Savings,186494.75
3512,1894,Current,124016.12
3513,4895,Current,473919.92
3514,1267,Current,278848.59
3515,2929,Savings,343153.85
3516,1989,Current,46311.88
3517,4091,Current,285384.5
3518,2151,Current,463301.58
3519,2510,Current,355915.96
3520,2901,Current,366789.94
3521,951,Savings,224864.06
3522,1582,Savings,247012.74
3523,2359,Savings,220284.99
3524,873,Savings,67228.66
3525,1189,Current,451215.26
3526,1323,Savings,300250.95
3527,1710,Current,431386
3528,1060,Current,194343.98
3529,3782,Current,459142.86
3530,2217,Savings,383456.33
3531,2268,Savings,139804.31
3532,3191,Current,332226.23
3533,814,Savings,82521.91
3534,3095,Savings,252815.85
3535,1006,Savings,175757.29
3536,1113,Savings,266416.6
3537,4941,Savings,19892.67
3538,2392,Current,294243.61
3539,1391,Savings,221734.34
3540,3441,Current,241278.07
3541,2236,Savings,103932.73
3542,1722,Current,349906.74
3543,1778,Savings,410139.86
3544,3743,Savings,365973.06
3545,1092,Current,260494.78
3546,1770,Current,385098.56
3547,4739,Savings,40826.06
3548,2824,Savings,21491.1
3549,1131,Current,1706.17
3550,3613,Savings,34788.4
3551,1587,Current,476925.9
3552,4276,Current,478250.22
3553,4664,Current,485654.09
3554,2813,Savings,437418.59
3555,560,Current,451399.36
3556,3903,Savings,56587.95
3557,216,Current,91576.06
3558,4591,Savings,33681.18
3559,3713,Savings,16130.28
3560,4656,Current,26818.06
3561,1717,Savings,234069.26
3562,1866,Savings,491220.31
3563,3903,Savings,444655.05
3564,2255,Savings,371296.33
3565,4237,Current,26783.98
3566,1310,Current,335250.98
3567,3057,Savings,263217.21
3568,3375,Savings,1129.09
3569,482,Current,76220.92
3570,226,Current,43610.36
3571,1284,Savings,261700.89
3572,2288,Current,90813.86
3573,4885,Current,285547.15
3574,310,Savings,118054.03
3575,618,Current,405534.84
3576,4228,Current,473092.04
3577,942,Current,181028.44
3578,243,Savings,84507.61
3579,113,Savings,397388.5
3580,25,Current,469540.54
3581,3809,Current,6881.83
3582,2292,Savings,473461.62
3583,197,Savings,222407.22
3584,4475,Current,247318.83
3585,2864,Current,162946.41
3586,4434,Current,474797.01
3587,41,Current,287945.14
3588,795,Current,168293.73
3589,2431,Current,88811.78
3590,2033,Current,206738.44
3591,2387,Current,64840.09
3592,1459,Current,477762.06
3593,856,Savings,144728.27
3594,1101,Savings,154923.78
3595,1852,Current,382951.05
3596,2654,Savings,341307.52
3597,2124,Current,73972.05
3598,3990,Current,131134.37
3599,1585,Current,302782.3
3600,1649,Current,54202.97
3601,3094,Current,128948.43
3602,275,Current,278400.47
3603,4586,Current,282256.27
3604,2949,Current,223812.8
3605,618,Savings,28246.09
3606,3578,Current,320912.1
3607,3513,Current,474859.13
3608,4129,Current,312782.31
3609,4744,Current,269449.56
3610,2598,Savings,227802.52
3611,430,Savings,483540.63
3612,2284,Savings,439528.47
3613,898,Current,370527.05
3614,2920,Savings,463224.78
3615,2120,Savings,493296.5
3616,3593,Savings,135933.2
3617,23,Current,20599.49
3618,4827,Savings,195100.16
3619,560,Current,187261.68
3620,4751,Savings,492889.39
3621,4830,Savings,378668.98
3622,1807,Savings,235341.85
3623,1707,Current,388380.91
3624,966,Savings,182738.73
3625,3964,Savings,494514.68
3626,1265,Savings,3424.97
3627,4527,Current,229459.57
3628,4145,Current,394048.15
3629,944,Current,117830.12
3630,2499,Savings,170869.19
3631,3182,Current,10840.76
3632,4755,Savings,437855.39
3633,2734,Current,405787.62
3634,1744,Current,327028.36
3635,379,Savings,16382.25
3636,2201,Savings,410755.67
3637,2015,Current,169850.53
3638,1549,Savings,294565.09
3639,2648,Current,366405.88
3640,4392,Current,308649.69
